Date,time,PM10,status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit
04-07-2018,17:00,17.000,P,ugm-3 (TEOM FDMS),39.91603,P,ugm-3,63.11702,P,ugm-3,124.32075,P,ugm-3,16.300,P,ugm-3 (TEOM FDMS),0.700,P,ugm-3 (TEOM FDMS)
04-07-2018,18:00,16.700,P,ugm-3 (TEOM FDMS),27.27930,P,ugm-3,48.24522,P,ugm-3,90.07290,P,ugm-3,11.900,P,ugm-3 (TEOM FDMS),4.800,P,ugm-3 (TEOM FDMS)
04-07-2018,19:00,15.600,P,ugm-3 (TEOM FDMS),16.11351,P,ugm-3,41.72107,P,ugm-3,66.42810,P,ugm-3,6.600,P,ugm-3 (TEOM FDMS),9.000,P,ugm-3 (TEOM FDMS)
04-07-2018,20:00,16.600,P,ugm-3 (TEOM FDMS),8.72536,P,ugm-3,26.38273,P,ugm-3,39.76143,P,ugm-3,9.600,P,ugm-3 (TEOM FDMS),7.000,P,ugm-3 (TEOM FDMS)
04-07-2018,21:00,23.700,P,ugm-3 (TEOM FDMS),5.64976,P,ugm-3,22.88123,P,ugm-3,31.54407,P,ugm-3,19.300,P,ugm-3 (TEOM FDMS),4.400,P,ugm-3 (TEOM FDMS)
04-07-2018,22:00,23.800,P,ugm-3 (TEOM FDMS),6.81983,P,ugm-3,21.14017,P,ugm-3,31.59709,P,ugm-3,18.000,P,ugm-3 (TEOM FDMS),5.800,P,ugm-3 (TEOM FDMS)
04-07-2018,23:00,19.900,P,ugm-3 (TEOM FDMS),3.47677,P,ugm-3,15.23894,P,ugm-3,20.56992,P,ugm-3,12.800,P,ugm-3 (TEOM FDMS),7.100,P,ugm-3 (TEOM FDMS)
04-07-2018,24:00,21.000,P,ugm-3 (TEOM FDMS),4.04509,P,ugm-3,12.93612,P,ugm-3,19.13850,P,ugm-3,14.000,P,ugm-3 (TEOM FDMS),7.000,P,ugm-3 (TEOM FDMS)
05-07-2018,01:00,19.900,P,ugm-3 (TEOM FDMS),2.27468,P,ugm-3,10.00796,P,ugm-3,13.49576,P,ugm-3,12.300,P,ugm-3 (TEOM FDMS),7.600,P,ugm-3 (TEOM FDMS)
05-07-2018,02:00,18.000,P,ugm-3 (TEOM FDMS),3.83574,P,ugm-3,12.41915,P,ugm-3,18.30053,P,ugm-3,11.100,P,ugm-3 (TEOM FDMS),6.900,P,ugm-3 (TEOM FDMS)
05-07-2018,03:00,23.100,P,ugm-3 (TEOM FDMS),2.27468,P,ugm-3,18.39865,P,ugm-3,21.88645,P,ugm-3,15.500,P,ugm-3 (TEOM FDMS),7.600,P,ugm-3 (TEOM FDMS)
05-07-2018,04:00,25.100,P,ugm-3 (TEOM FDMS),15.65516,P,ugm-3,26.44587,P,ugm-3,50.45012,P,ugm-3,18.600,P,ugm-3 (TEOM FDMS),6.500,P,ugm-3 (TEOM FDMS)
05-07-2018,05:00,27.900,P,ugm-3 (TEOM FDMS),32.58147,P,ugm-3,42.83461,P,ugm-3,92.79217,P,ugm-3,21.600,P,ugm-3 (TEOM FDMS),6.300,P,ugm-3 (TEOM FDMS)
05-07-2018,06:00,26.800,P,ugm-3 (TEOM FDMS),28.23282,P,ugm-3,46.42882,P,ugm-3,89.71853,P,ugm-3,21.800,P,ugm-3 (TEOM FDMS),5.000,P,ugm-3 (TEOM FDMS)
05-07-2018,07:00,30.400,P,ugm-3 (TEOM FDMS),49.47433,P,ugm-3,55.77706,P,ugm-3,131.63664,P,ugm-3,25.300,P,ugm-3 (TEOM FDMS),5.100,P,ugm-3 (TEOM FDMS)
05-07-2018,08:00,28.900,P,ugm-3 (TEOM FDMS),45.09222,P,ugm-3,58.62765,P,ugm-3,127.76810,P,ugm-3,25.700,P,ugm-3 (TEOM FDMS),3.200,P,ugm-3 (TEOM FDMS)
05-07-2018,09:00,51.900,P,ugm-3 (TEOM FDMS),23.88416,P,ugm-3,40.48414,P,ugm-3,77.10600,P,ugm-3,50.100,P,ugm-3 (TEOM FDMS),1.800,P,ugm-3 (TEOM FDMS)
05-07-2018,10:00,101.800,P,ugm-3 (TEOM FDMS),17.02666,P,ugm-3,33.13990,P,ugm-3,59.24709,P,ugm-3,103.500,P,ugm-3 (TEOM FDMS),-1.700,P,ugm-3 (TEOM FDMS)
05-07-2018,11:00,23.300,P,ugm-3 (TEOM FDMS),18.29781,P,ugm-3,41.04769,P,ugm-3,69.10394,P,ugm-3,26.600,P,ugm-3 (TEOM FDMS),-3.300,P,ugm-3 (TEOM FDMS)
05-07-2018,12:00,23.400,P,ugm-3 (TEOM FDMS),14.51782,P,ugm-3,33.11819,P,ugm-3,55.37854,P,ugm-3,24.400,P,ugm-3 (TEOM FDMS),-1.000,P,ugm-3 (TEOM FDMS)
05-07-2018,13:00,26.100,P,ugm-3 (TEOM FDMS),19.36825,P,ugm-3,44.81174,P,ugm-3,74.50931,P,ugm-3,23.900,P,ugm-3 (TEOM FDMS),2.200,P,ugm-3 (TEOM FDMS)
05-07-2018,14:00,25.400,P,ugm-3 (TEOM FDMS),24.21867,P,ugm-3,52.15981,P,ugm-3,89.29458,P,ugm-3,19.800,P,ugm-3 (TEOM FDMS),5.600,P,ugm-3 (TEOM FDMS)
05-07-2018,15:00,24.400,P,ugm-3 (TEOM FDMS),22.17815,P,ugm-3,46.91554,P,ugm-3,80.92156,P,ugm-3,23.900,P,ugm-3 (TEOM FDMS),0.500,P,ugm-3 (TEOM FDMS)
05-07-2018,16:00,21.000,P,ugm-3 (TEOM FDMS),31.57794,P,ugm-3,56.98588,P,ugm-3,105.40470,P,ugm-3,20.200,P,ugm-3 (TEOM FDMS),0.800,P,ugm-3 (TEOM FDMS)
05-07-2018,17:00,26.000,P,ugm-3 (TEOM FDMS),33.18359,P,ugm-3,71.74689,P,ugm-3,122.62770,P,ugm-3,23.300,P,ugm-3 (TEOM FDMS),2.700,P,ugm-3 (TEOM FDMS)
05-07-2018,18:00,23.900,P,ugm-3 (TEOM FDMS),23.34894,P,ugm-3,57.46791,P,ugm-3,93.26912,P,ugm-3,21.200,P,ugm-3 (TEOM FDMS),2.700,P,ugm-3 (TEOM FDMS)
05-07-2018,19:00,21.500,P,ugm-3 (TEOM FDMS),11.33996,P,ugm-3,38.62677,P,ugm-3,56.01447,P,ugm-3,18.200,P,ugm-3 (TEOM FDMS),3.300,P,ugm-3 (TEOM FDMS)
05-07-2018,20:00,21.500,P,ugm-3 (TEOM FDMS),7.92794,P,ugm-3,35.59143,P,ugm-3,47.74743,P,ugm-3,17.000,P,ugm-3 (TEOM FDMS),4.500,P,ugm-3 (TEOM FDMS)
05-07-2018,21:00,22.700,P,ugm-3 (TEOM FDMS),5.48600,P,ugm-3,41.03149,P,ugm-3,49.44323,P,ugm-3,14.800,P,ugm-3 (TEOM FDMS),7.900,P,ugm-3 (TEOM FDMS)
05-07-2018,22:00,24.400,P,ugm-3 (TEOM FDMS),4.75007,P,ugm-3,38.66230,P,ugm-3,45.94564,P,ugm-3,19.000,P,ugm-3 (TEOM FDMS),5.400,P,ugm-3 (TEOM FDMS)
05-07-2018,23:00,21.900,P,ugm-3 (TEOM FDMS),2.91026,P,ugm-3,32.05041,P,ugm-3,36.51274,P,ugm-3,18.800,P,ugm-3 (TEOM FDMS),3.100,P,ugm-3 (TEOM FDMS)
05-07-2018,24:00,21.500,P,ugm-3 (TEOM FDMS),0.50177,P,ugm-3,18.73236,P,ugm-3,19.50172,P,ugm-3,17.400,P,ugm-3 (TEOM FDMS),4.100,P,ugm-3 (TEOM FDMS)
06-07-2018,01:00,21.400,P,ugm-3 (TEOM FDMS),2.09757,P,ugm-3,17.26643,P,ugm-3,20.48266,P,ugm-3,18.900,P,ugm-3 (TEOM FDMS),2.500,P,ugm-3 (TEOM FDMS)
06-07-2018,02:00,31.300,P,ugm-3 (TEOM FDMS),0.58018,P,ugm-3,20.51125,P,ugm-3,21.40085,P,ugm-3,26.500,P,ugm-3 (TEOM FDMS),4.800,P,ugm-3 (TEOM FDMS)
06-07-2018,03:00,49.300,P,ugm-3 (TEOM FDMS),3.31372,P,ugm-3,52.76489,P,ugm-3,57.84585,P,ugm-3,46.100,P,ugm-3 (TEOM FDMS),3.200,P,ugm-3 (TEOM FDMS)
06-07-2018,04:00,87.100,P,ugm-3 (TEOM FDMS),14.66069,P,ugm-3,62.80614,P,ugm-3,85.28555,P,ugm-3,81.400,P,ugm-3 (TEOM FDMS),5.700,P,ugm-3 (TEOM FDMS)
06-07-2018,05:00,106.400,P,ugm-3 (TEOM FDMS),20.88646,P,ugm-3,63.58971,P,ugm-3,95.61517,P,ugm-3,101.200,P,ugm-3 (TEOM FDMS),5.200,P,ugm-3 (TEOM FDMS)
06-07-2018,06:00,101.800,P,ugm-3 (TEOM FDMS),7.19646,P,ugm-3,40.56070,P,ugm-3,51.59511,P,ugm-3,97.000,P,ugm-3 (TEOM FDMS),4.800,P,ugm-3 (TEOM FDMS)
06-07-2018,07:00,44.500,P,ugm-3 (TEOM FDMS),3.91621,P,ugm-3,21.38195,P,ugm-3,27.38673,P,ugm-3,40.200,P,ugm-3 (TEOM FDMS),4.300,P,ugm-3 (TEOM FDMS)
06-07-2018,08:00,25.200,P,ugm-3 (TEOM FDMS),3.04594,P,ugm-3,14.24076,P,ugm-3,18.91114,P,ugm-3,20.200,P,ugm-3 (TEOM FDMS),5.000,P,ugm-3 (TEOM FDMS)
06-07-2018,09:00,22.600,P,ugm-3 (TEOM FDMS),6.96215,P,ugm-3,14.59268,P,ugm-3,25.26783,P,ugm-3,20.000,P,ugm-3 (TEOM FDMS),2.600,P,ugm-3 (TEOM FDMS)
06-07-2018,10:00,24.000,P,ugm-3 (TEOM FDMS),1.23846,P,ugm-3,9.01337,P,ugm-3,10.91231,P,ugm-3,28.400,P,ugm-3 (TEOM FDMS),-4.400,P,ugm-3 (TEOM FDMS)
06-07-2018,11:00,18.200,P,ugm-3 (TEOM FDMS),4.48523,P,ugm-3,12.51063,P,ugm-3,19.38790,P,ugm-3,22.400,P,ugm-3 (TEOM FDMS),-4.200,P,ugm-3 (TEOM FDMS)
06-07-2018,12:00,19.300,P,ugm-3 (TEOM FDMS),12.31766,P,ugm-3,32.01966,P,ugm-3,50.90647,P,ugm-3,17.000,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS)
06-07-2018,13:00,16.300,P,ugm-3 (TEOM FDMS),7.63159,P,ugm-3,21.61802,P,ugm-3,33.31963,P,ugm-3,13.200,P,ugm-3 (TEOM FDMS),3.100,P,ugm-3 (TEOM FDMS)
06-07-2018,14:00,29.000,P,ugm-3 (TEOM FDMS),25.03698,P,ugm-3,45.20094,P,ugm-3,83.59044,P,ugm-3,25.700,P,ugm-3 (TEOM FDMS),3.300,P,ugm-3 (TEOM FDMS)
06-07-2018,15:00,39.800,P,ugm-3 (TEOM FDMS),24.33407,P,ugm-3,60.42235,P,ugm-3,97.73406,P,ugm-3,37.100,P,ugm-3 (TEOM FDMS),2.700,P,ugm-3 (TEOM FDMS)
06-07-2018,16:00,44.200,P,ugm-3 (TEOM FDMS),4.41829,P,ugm-3,17.48674,P,ugm-3,24.26136,P,ugm-3,41.700,P,ugm-3 (TEOM FDMS),2.500,P,ugm-3 (TEOM FDMS)
06-07-2018,17:00,36.200,P,ugm-3 (TEOM FDMS),23.43033,P,ugm-3,58.84161,P,ugm-3,94.76761,P,ugm-3,37.200,P,ugm-3 (TEOM FDMS),-1.000,P,ugm-3 (TEOM FDMS)
06-07-2018,18:00,25.500,P,ugm-3 (TEOM FDMS),17.63969,P,ugm-3,47.32609,P,ugm-3,74.37324,P,ugm-3,22.300,P,ugm-3 (TEOM FDMS),3.200,P,ugm-3 (TEOM FDMS)
06-07-2018,19:00,27.300,P,ugm-3 (TEOM FDMS),9.70685,P,ugm-3,39.83685,P,ugm-3,54.72048,P,ugm-3,23.200,P,ugm-3 (TEOM FDMS),4.100,P,ugm-3 (TEOM FDMS)
06-07-2018,20:00,26.000,P,ugm-3 (TEOM FDMS),5.85758,P,ugm-3,40.33580,P,ugm-3,49.31730,P,ugm-3,20.100,P,ugm-3 (TEOM FDMS),5.900,P,ugm-3 (TEOM FDMS)
06-07-2018,21:00,23.500,P,ugm-3 (TEOM FDMS),3.84927,P,ugm-3,40.50169,P,ugm-3,46.40382,P,ugm-3,16.600,P,ugm-3 (TEOM FDMS),6.900,P,ugm-3 (TEOM FDMS)
06-07-2018,22:00,23.900,P,ugm-3 (TEOM FDMS),3.64844,P,ugm-3,34.24105,P,ugm-3,39.83524,P,ugm-3,15.400,P,ugm-3 (TEOM FDMS),8.500,P,ugm-3 (TEOM FDMS)
06-07-2018,23:00,19.300,P,ugm-3 (TEOM FDMS),0.90374,P,ugm-3,19.59135,P,ugm-3,20.97707,P,ugm-3,15.500,P,ugm-3 (TEOM FDMS),3.800,P,ugm-3 (TEOM FDMS)
06-07-2018,24:00,18.400,P,ugm-3 (TEOM FDMS),1.70707,P,ugm-3,22.91523,P,ugm-3,25.53269,P,ugm-3,13.900,P,ugm-3 (TEOM FDMS),4.500,P,ugm-3 (TEOM FDMS)
07-07-2018,01:00,16.200,P,ugm-3 (TEOM FDMS),2.18818,P,ugm-3,17.47221,P,ugm-3,20.82738,P,ugm-3,13.700,P,ugm-3 (TEOM FDMS),2.500,P,ugm-3 (TEOM FDMS)
07-07-2018,02:00,19.100,P,ugm-3 (TEOM FDMS),0.62520,P,ugm-3,12.10262,P,ugm-3,13.06124,P,ugm-3,14.200,P,ugm-3 (TEOM FDMS),4.900,P,ugm-3 (TEOM FDMS)
07-07-2018,03:00,16.800,P,ugm-3 (TEOM FDMS),0.33493,P,ugm-3,12.40649,P,ugm-3,12.92004,P,ugm-3,11.900,P,ugm-3 (TEOM FDMS),4.900,P,ugm-3 (TEOM FDMS)
07-07-2018,04:00,18.300,P,ugm-3 (TEOM FDMS),0.97129,P,ugm-3,16.09044,P,ugm-3,17.57972,P,ugm-3,15.600,P,ugm-3 (TEOM FDMS),2.700,P,ugm-3 (TEOM FDMS)
07-07-2018,05:00,24.100,P,ugm-3 (TEOM FDMS),2.71290,P,ugm-3,16.38525,P,ugm-3,20.54498,P,ugm-3,22.100,P,ugm-3 (TEOM FDMS),2.000,P,ugm-3 (TEOM FDMS)
07-07-2018,06:00,31.600,P,ugm-3 (TEOM FDMS),13.22957,P,ugm-3,25.25277,P,ugm-3,45.53783,P,ugm-3,28.300,P,ugm-3 (TEOM FDMS),3.300,P,ugm-3 (TEOM FDMS)
07-07-2018,07:00,41.200,P,ugm-3 (TEOM FDMS),19.66015,P,ugm-3,28.10093,P,ugm-3,58.24606,P,ugm-3,38.400,P,ugm-3 (TEOM FDMS),2.800,P,ugm-3 (TEOM FDMS)
07-07-2018,08:00,35.600,P,ugm-3 (TEOM FDMS),22.44003,P,ugm-3,27.96867,P,ugm-3,62.37624,P,ugm-3,34.600,P,ugm-3 (TEOM FDMS),1.000,P,ugm-3 (TEOM FDMS)
07-07-2018,09:00,25.800,P,ugm-3 (TEOM FDMS),11.22002,P,ugm-3,25.31584,P,ugm-3,42.51963,P,ugm-3,24.100,P,ugm-3 (TEOM FDMS),1.700,P,ugm-3 (TEOM FDMS)
07-07-2018,10:00,22.200,P,ugm-3 (TEOM FDMS),8.00473,P,ugm-3,24.58013,P,ugm-3,36.85387,P,ugm-3,25.400,P,ugm-3 (TEOM FDMS),-3.200,P,ugm-3 (TEOM FDMS)
07-07-2018,11:00,18.900,P,ugm-3 (TEOM FDMS),14.03339,P,ugm-3,35.56357,P,ugm-3,57.08114,P,ugm-3,28.000,P,ugm-3 (TEOM FDMS),-9.100,P,ugm-3 (TEOM FDMS)
07-07-2018,12:00,21.500,P,ugm-3 (TEOM FDMS),14.06689,P,ugm-3,38.58338,P,ugm-3,60.15230,P,ugm-3,16.300,P,ugm-3 (TEOM FDMS),5.200,P,ugm-3 (TEOM FDMS)
07-07-2018,13:00,19.500,P,ugm-3 (TEOM FDMS),7.73679,P,ugm-3,25.14982,P,ugm-3,37.01273,P,ugm-3,13.700,P,ugm-3 (TEOM FDMS),5.800,P,ugm-3 (TEOM FDMS)
07-07-2018,14:00,18.300,P,ugm-3 (TEOM FDMS),11.11954,P,ugm-3,29.86484,P,ugm-3,46.91456,P,ugm-3,17.000,P,ugm-3 (TEOM FDMS),1.300,P,ugm-3 (TEOM FDMS)
07-07-2018,15:00,9.700,P,ugm-3 (TEOM FDMS),7.06694,P,ugm-3,25.27674,P,ugm-3,36.11256,P,ugm-3,11.600,P,ugm-3 (TEOM FDMS),-1.900,P,ugm-3 (TEOM FDMS)
07-07-2018,16:00,15.800,P,ugm-3 (TEOM FDMS),7.10043,P,ugm-3,25.22539,P,ugm-3,36.11256,P,ugm-3,13.000,P,ugm-3 (TEOM FDMS),2.800,P,ugm-3 (TEOM FDMS)
07-07-2018,17:00,15.600,P,ugm-3 (TEOM FDMS),7.06694,P,ugm-3,23.15870,P,ugm-3,33.99452,P,ugm-3,12.700,P,ugm-3 (TEOM FDMS),2.900,P,ugm-3 (TEOM FDMS)
07-07-2018,18:00,17.700,P,ugm-3 (TEOM FDMS),6.56455,P,ugm-3,20.48721,P,ugm-3,30.55271,P,ugm-3,15.100,P,ugm-3 (TEOM FDMS),2.600,P,ugm-3 (TEOM FDMS)
07-07-2018,19:00,20.600,P,ugm-3 (TEOM FDMS),4.62198,P,ugm-3,22.56561,P,ugm-3,29.65254,P,ugm-3,14.800,P,ugm-3 (TEOM FDMS),5.800,P,ugm-3 (TEOM FDMS)
07-07-2018,20:00,7.800,P,ugm-3 (TEOM FDMS),0.20096,P,ugm-3,4.82812,P,ugm-3,5.13624,P,ugm-3,5.500,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS)
07-07-2018,21:00,10.500,P,ugm-3 (TEOM FDMS),0.20096,P,ugm-3,8.90534,P,ugm-3,9.21347,P,ugm-3,8.600,P,ugm-3 (TEOM FDMS),1.900,P,ugm-3 (TEOM FDMS)
07-07-2018,22:00,12.600,P,ugm-3 (TEOM FDMS),0.30143,P,ugm-3,17.27638,P,ugm-3,17.73857,P,ugm-3,6.900,P,ugm-3 (TEOM FDMS),5.700,P,ugm-3 (TEOM FDMS)
07-07-2018,23:00,14.900,P,ugm-3 (TEOM FDMS),2.64591,P,ugm-3,48.84100,P,ugm-3,52.89802,P,ugm-3,9.800,P,ugm-3 (TEOM FDMS),5.100,P,ugm-3 (TEOM FDMS)
07-07-2018,24:00,10.900,P,ugm-3 (TEOM FDMS),3.04783,P,ugm-3,39.91145,P,ugm-3,44.58471,P,ugm-3,9.200,P,ugm-3 (TEOM FDMS),1.700,P,ugm-3 (TEOM FDMS)
08-07-2018,01:00,10.600,P,ugm-3 (TEOM FDMS),3.26196,P,ugm-3,31.62564,P,ugm-3,36.62724,P,ugm-3,8.400,P,ugm-3 (TEOM FDMS),2.200,P,ugm-3 (TEOM FDMS)
08-07-2018,02:00,14.000,P,ugm-3 (TEOM FDMS),1.29585,P,ugm-3,21.93722,P,ugm-3,23.92415,P,ugm-3,11.400,P,ugm-3 (TEOM FDMS),2.600,P,ugm-3 (TEOM FDMS)
08-07-2018,03:00,12.400,P,ugm-3 (TEOM FDMS),0.56973,P,ugm-3,13.84085,P,ugm-3,14.71441,P,ugm-3,9.800,P,ugm-3 (TEOM FDMS),2.600,P,ugm-3 (TEOM FDMS)
08-07-2018,04:00,13.300,P,ugm-3 (TEOM FDMS),1.30702,P,ugm-3,16.62713,P,ugm-3,18.63120,P,ugm-3,12.400,P,ugm-3 (TEOM FDMS),0.900,P,ugm-3 (TEOM FDMS)
08-07-2018,05:00,14.300,P,ugm-3 (TEOM FDMS),1.87674,P,ugm-3,16.65337,P,ugm-3,19.53100,P,ugm-3,15.800,P,ugm-3 (TEOM FDMS),-1.500,P,ugm-3 (TEOM FDMS)
08-07-2018,06:00,21.600,P,ugm-3 (TEOM FDMS),2.47998,P,ugm-3,22.02703,P,ugm-3,25.82962,P,ugm-3,19.600,P,ugm-3 (TEOM FDMS),2.000,P,ugm-3 (TEOM FDMS)
08-07-2018,07:00,24.400,P,ugm-3 (TEOM FDMS),2.31242,P,ugm-3,16.88515,P,ugm-3,20.43080,P,ugm-3,21.300,P,ugm-3 (TEOM FDMS),3.100,P,ugm-3 (TEOM FDMS)
08-07-2018,08:00,23.300,P,ugm-3 (TEOM FDMS),2.88214,P,ugm-3,17.81119,P,ugm-3,22.23041,P,ugm-3,21.600,P,ugm-3 (TEOM FDMS),1.700,P,ugm-3 (TEOM FDMS)
08-07-2018,09:00,19.400,P,ugm-3 (TEOM FDMS),4.85943,P,ugm-3,17.69052,P,ugm-3,25.14153,P,ugm-3,19.100,P,ugm-3 (TEOM FDMS),0.300,P,ugm-3 (TEOM FDMS)
08-07-2018,10:00,13.100,P,ugm-3 (TEOM FDMS),0.70378,P,ugm-3,4.63728,P,ugm-3,5.71639,P,ugm-3,20.400,P,ugm-3 (TEOM FDMS),-7.300,P,ugm-3 (TEOM FDMS)
08-07-2018,11:00,14.500,P,ugm-3 (TEOM FDMS),5.59672,P,ugm-3,17.98912,P,ugm-3,26.57063,P,ugm-3,19.500,P,ugm-3 (TEOM FDMS),-5.000,P,ugm-3 (TEOM FDMS)
08-07-2018,12:00,22.700,P,ugm-3 (TEOM FDMS),4.49078,P,ugm-3,18.41456,P,ugm-3,25.30032,P,ugm-3,23.100,P,ugm-3 (TEOM FDMS),-0.400,P,ugm-3 (TEOM FDMS)
08-07-2018,13:00,13.100,P,ugm-3 (TEOM FDMS),4.79240,P,ugm-3,10.91245,P,ugm-3,18.26069,P,ugm-3,15.000,P,ugm-3 (TEOM FDMS),-1.900,P,ugm-3 (TEOM FDMS)
08-07-2018,14:00,15.100,P,ugm-3 (TEOM FDMS),4.42375,P,ugm-3,9.04294,P,ugm-3,15.82593,P,ugm-3,13.400,P,ugm-3 (TEOM FDMS),1.700,P,ugm-3 (TEOM FDMS)
08-07-2018,15:00,8.500,P,ugm-3 (TEOM FDMS),0.70378,P,ugm-3,2.94353,P,ugm-3,4.02265,P,ugm-3,5.300,P,ugm-3 (TEOM FDMS),3.200,P,ugm-3 (TEOM FDMS)
08-07-2018,16:00,11.300,P,ugm-3 (TEOM FDMS),0.77081,P,ugm-3,2.15268,P,ugm-3,3.33456,P,ugm-3,8.300,P,ugm-3 (TEOM FDMS),3.000,P,ugm-3 (TEOM FDMS)
08-07-2018,17:00,9.900,P,ugm-3 (TEOM FDMS),2.21188,P,ugm-3,6.29461,P,ugm-3,9.68611,P,ugm-3,9.000,P,ugm-3 (TEOM FDMS),0.900,P,ugm-3 (TEOM FDMS)
08-07-2018,18:00,12.400,P,ugm-3 (TEOM FDMS),0.67027,P,ugm-3,2.35977,P,ugm-3,3.38749,P,ugm-3,10.100,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS)
08-07-2018,19:00,8.200,P,ugm-3 (TEOM FDMS),0.53621,P,ugm-3,2.51238,P,ugm-3,3.33456,P,ugm-3,6.400,P,ugm-3 (TEOM FDMS),1.800,P,ugm-3 (TEOM FDMS)
08-07-2018,20:00,7.000,P,ugm-3 (TEOM FDMS),0.67027,P,ugm-3,5.74726,P,ugm-3,6.77498,P,ugm-3,7.900,P,ugm-3 (TEOM FDMS),-0.900,P,ugm-3 (TEOM FDMS)
08-07-2018,21:00,8.300,P,ugm-3 (TEOM FDMS),0.46919,P,ugm-3,9.17842,P,ugm-3,9.89782,P,ugm-3,11.200,P,ugm-3 (TEOM FDMS),-2.900,P,ugm-3 (TEOM FDMS)
08-07-2018,22:00,19.200,P,ugm-3 (TEOM FDMS),0.53621,P,ugm-3,22.46682,P,ugm-3,23.28900,P,ugm-3,19.200,P,ugm-3 (TEOM FDMS),0.000,P,ugm-3 (TEOM FDMS)
08-07-2018,23:00,21.900,P,ugm-3 (TEOM FDMS),0.36865,P,ugm-3,25.10558,P,ugm-3,25.67083,P,ugm-3,19.500,P,ugm-3 (TEOM FDMS),2.400,P,ugm-3 (TEOM FDMS)
08-07-2018,24:00,23.800,P,ugm-3 (TEOM FDMS),0.36865,P,ugm-3,20.87121,P,ugm-3,21.43647,P,ugm-3,18.900,P,ugm-3 (TEOM FDMS),4.900,P,ugm-3 (TEOM FDMS)
09-07-2018,01:00,23.400,P,ugm-3 (TEOM FDMS),0.26827,P,ugm-3,20.46973,P,ugm-3,20.88107,P,ugm-3,18.400,P,ugm-3 (TEOM FDMS),5.000,P,ugm-3 (TEOM FDMS)
09-07-2018,02:00,22.900,P,ugm-3 (TEOM FDMS),1.78848,P,ugm-3,35.35155,P,ugm-3,38.09384,P,ugm-3,16.900,P,ugm-3 (TEOM FDMS),6.000,P,ugm-3 (TEOM FDMS)
09-07-2018,03:00,21.900,P,ugm-3 (TEOM FDMS),2.74979,P,ugm-3,45.04118,P,ugm-3,49.25746,P,ugm-3,15.800,P,ugm-3 (TEOM FDMS),6.100,P,ugm-3 (TEOM FDMS)
09-07-2018,04:00,19.700,P,ugm-3 (TEOM FDMS),6.77386,P,ugm-3,54.26728,P,ugm-3,64.65372,P,ugm-3,15.100,P,ugm-3 (TEOM FDMS),4.600,P,ugm-3 (TEOM FDMS)
09-07-2018,05:00,17.800,P,ugm-3 (TEOM FDMS),20.22098,P,ugm-3,56.50495,P,ugm-3,87.51002,P,ugm-3,15.100,P,ugm-3 (TEOM FDMS),2.700,P,ugm-3 (TEOM FDMS)
09-07-2018,06:00,27.800,P,ugm-3 (TEOM FDMS),65.99484,P,ugm-3,59.33254,P,ugm-3,160.52322,P,ugm-3,24.000,P,ugm-3 (TEOM FDMS),3.800,P,ugm-3 (TEOM FDMS)
09-07-2018,07:00,26.600,P,ugm-3 (TEOM FDMS),40.77730,P,ugm-3,66.46566,P,ugm-3,128.98999,P,ugm-3,24.000,P,ugm-3 (TEOM FDMS),2.600,P,ugm-3 (TEOM FDMS)
09-07-2018,08:00,24.200,P,ugm-3 (TEOM FDMS),48.89252,P,ugm-3,79.78875,P,ugm-3,154.75624,P,ugm-3,22.500,P,ugm-3 (TEOM FDMS),1.700,P,ugm-3 (TEOM FDMS)
09-07-2018,09:00,22.500,P,ugm-3 (TEOM FDMS),65.59243,P,ugm-3,75.82199,P,ugm-3,176.39566,P,ugm-3,21.300,P,ugm-3 (TEOM FDMS),1.200,P,ugm-3 (TEOM FDMS)
09-07-2018,10:00,16.300,P,ugm-3 (TEOM FDMS),25.55288,P,ugm-3,48.48821,P,ugm-3,87.66875,P,ugm-3,23.300,P,ugm-3 (TEOM FDMS),-7.000,P,ugm-3 (TEOM FDMS)
09-07-2018,11:00,13.900,P,ugm-3 (TEOM FDMS),18.47721,P,ugm-3,39.92014,P,ugm-3,68.25147,P,ugm-3,17.600,P,ugm-3 (TEOM FDMS),-3.700,P,ugm-3 (TEOM FDMS)
09-07-2018,12:00,11.100,P,ugm-3 (TEOM FDMS),21.46174,P,ugm-3,51.53381,P,ugm-3,84.44135,P,ugm-3,13.400,P,ugm-3 (TEOM FDMS),-2.300,P,ugm-3 (TEOM FDMS)
09-07-2018,13:00,16.500,P,ugm-3 (TEOM FDMS),19.68444,P,ugm-3,39.92087,P,ugm-3,70.10325,P,ugm-3,13.900,P,ugm-3 (TEOM FDMS),2.600,P,ugm-3 (TEOM FDMS)
09-07-2018,14:00,15.500,P,ugm-3 (TEOM FDMS),26.69304,P,ugm-3,47.37489,P,ugm-3,88.30364,P,ugm-3,11.600,P,ugm-3 (TEOM FDMS),3.900,P,ugm-3 (TEOM FDMS)
